Date,Location,Disease,Cases,Deaths,Rainfall (mm),Temperature (°C),Humidity (%),Population Density,Water Quality Index,Air Quality Index,Vaccination Rate (%),Hospital Beds per 1000,Previous Outbreak History,Outbreak Risk
2017-07-11,Perinthalmanna,Leptospirosis,283,0,139,30.701799554249448,91,Low,Good,Moderate,83.62584980083082,3.602122676323442,Yes,Medium
2025-07-04,Pandikkad,Leptospirosis,443,4,136,27.17867616578132,75,Medium,Poor,Moderate,64.10393940241292,2.1184095819011564,Yes,High
2015-04-05,Pandikkad,COVID-19,317,6,170,26.552594644745962,72,High,Poor,Low,71.86745947979722,3.975943042988081,Yes,High
2023-08-01,Nilambur,COVID-19,399,18,189,33.256177488257336,64,Medium,Good,High,47.87314056894353,3.436980170984234,No,High
2024-05-09,Vengara,H1N1,439,17,90,21.99095583404218,93,Low,Very Poor,High,87.91316302957242,3.971706510591241,No,High
2016-09-02,Edappal,COVID-19,449,17,162,23.625781317046183,72,High,Moderate,Low,67.8647068674367,2.655793664008238,No,High
2022-02-14,Parappanangadi,Cholera,34,15,67,32.00739540322664,86,Low,Poor,High,73.18137454969768,2.274854686784747,No,High
2017-02-21,Ponnani,Nipah Virus,42,17,79,28.531862933981028,67,Low,Very Poor,Moderate,43.17342369619505,2.5668964333791706,Yes,Medium
2021-07-19,Kottakkal,Cholera,144,4,153,24.66808803228553,94,High,Very Poor,Moderate,81.56013417973733,2.29136393253301,No,High
2016-02-25,Kottakkal,Dengue,104,2,60,22.60731980399088,78,High,Good,High,87.90328192945216,2.910543405532341,No,Low
2022-03-03,Malappuram,COVID-19,87,5,117,33.27330852373392,81,Low,Good,Low,42.31894228548275,1.9537377055932827,Yes,Low
2016-08-25,Manjeri,H1N1,330,4,159,30.29750090301203,69,High,Good,High,89.01770512464205,2.6955028238407834,No,High
2019-01-16,Vengara,Malaria,363,12,184,25.68319504238695,71,High,Poor,Moderate,66.43156588408988,3.8178799960695438,No,High
2017-11-03,Tirur,Dengue,162,16,137,26.99028254337297,68,Medium,Good,High,87.65051329859368,1.7472108277614506,Yes,Medium
2024-05-08,Kalikavu,H1N1,462,9,151,24.985644925468243,87,Low,Moderate,High,43.52882772476082,2.659148209013906,No,High
2019-06-30,Kottakkal,H1N1,198,14,122,26.136403079722403,65,Medium,Moderate,Moderate,70.09434745932475,3.251592958340637,Yes,Medium
2016-06-07,Areekode,Nipah Virus,469,0,81,25.48134064470723,69,Low,Moderate,Moderate,57.8273413758463,3.384312504284146,Yes,High
2024-08-31,Ponnani,Dengue,100,10,105,31.64643676233037,81,Medium,Moderate,High,46.07373769658852,2.5018416308637366,Yes,Low
2016-05-03,Vengara,Typhoid,132,5,98,25.026293942163278,90,Low,Poor,Low,60.70805636729377,3.5626893558450754,No,High
2022-03-12,Thiruvali,H1N1,296,1,130,32.3601574729648,88,Medium,Moderate,High,79.76074326155455,3.8375249681139016,Yes,Medium
2020-04-07,Melattur,Malaria,420,15,91,21.014252330676634,74,Medium,Very Poor,Low,78.7358689194543,3.568129076576014,No,High
2025-11-10,Melattur,Dengue,178,6,75,30.96135430709144,70,High,Good,Moderate,80.17763065108142,2.0236564596909594,No,Medium
2022-02-19,Kondotty,Typhoid,498,15,77,22.815547088561352,91,Low,Very Poor,Low,68.13297509223449,3.4337641698444736,No,High
2025-06-07,Areekode,COVID-19,16,7,61,21.667505932837617,86,Low,Moderate,Moderate,72.27452193402884,2.147126275563893,Yes,Medium
2018-08-21,Nilambur,Cholera,31,16,138,27.157895066351653,62,Low,Moderate,Low,52.1335468566123,2.8375939272490482,Yes,Low
2016-12-02,Nilambur,Leptospirosis,110,17,97,28.300678773249224,91,Low,Poor,High,49.22260263046236,1.83075380385241,No,High
2016-01-17,Parappanangadi,Malaria,390,12,125,25.43791691550443,66,Low,Very Poor,Low,79.49879964276215,3.6889907329779477,Yes,High
2022-09-18,Chelembra,Cholera,342,13,194,34.89142490296675,87,Low,Very Poor,High,44.43986531883979,3.658347889985684,Yes,High
2023-01-22,Valanchery,Nipah Virus,465,18,93,23.384139687306856,80,High,Very Poor,High,79.91810565240024,3.602774976451434,Yes,High
2023-02-02,Malappuram,Typhoid,235,4,50,20.385099067437967,65,Low,Good,Moderate,47.23036387209848,3.3308588643473716,Yes,Medium
2021-03-27,Chelembra,Cholera,1,3,197,25.1100501793833,60,High,Good,High,80.7948587454534,2.1779946772785284,Yes,Low
2016-04-09,Tirurangadi,Typhoid,255,10,52,33.90090096115303,71,Medium,Very Poor,Low,51.167212474963485,1.7675209170995652,Yes,Medium
2019-02-18,Tanur,COVID-19,300,6,80,25.098971797512373,92,Low,Moderate,Moderate,77.86699688783983,1.6425171204584075,No,Medium
2018-06-25,Valanchery,Cholera,92,19,119,26.300339202909935,60,Low,Very Poor,Moderate,59.72926150134012,1.6700926579072233,No,Medium
2022-08-24,Malappuram,Leptospirosis,209,17,152,34.09461316648818,90,High,Good,High,68.77531708236353,1.6944507204199528,No,Medium
2024-08-21,Perinthalmanna,Nipah Virus,455,8,105,29.89612986749586,91,Medium,Moderate,High,50.81246745100696,3.7228998976650454,No,High
2016-03-28,Manjeri,Malaria,311,3,114,25.85835946128146,93,Low,Moderate,High,59.67437363727945,3.335564182485448,Yes,High
2019-01-10,Edappal,COVID-19,262,1,58,28.228268663738547,79,Medium,Good,Low,85.59519394734718,1.807648879525484,Yes,Medium
2022-04-08,Tirur,Malaria,419,1,140,27.426902827827785,88,High,Poor,High,82.75366224721604,2.8196993888948714,Yes,High
2020-09-15,Tirur,H1N1,323,4,158,30.610896871158673,72,High,Very Poor,Moderate,66.47491379533787,1.88137067280939,No,High
2018-07-28,Kalikavu,Dengue,113,10,104,34.9392234734338,74,High,Poor,Moderate,81.94557068707446,2.997369286526204,No,Medium
2024-11-01,Tanur,Dengue,18,3,113,34.03527240513573,90,Medium,Poor,High,42.23881339906069,2.1593766452761773,Yes,High
2022-04-24,Kalikavu,H1N1,3,17,72,20.713625431488826,87,Low,Good,Low,51.72916083096477,2.3064280216818474,Yes,Low
2022-01-30,Parappanangadi,Cholera,345,17,114,31.079332110847343,64,High,Moderate,High,52.49091911481,3.819662809734426,No,High
2025-07-04,Valanchery,COVID-19,146,12,199,21.35381726316747,72,Low,Good,Moderate,84.07009912672326,3.596422363599704,No,Medium
2017-08-15,Parappanangadi,Nipah Virus,201,10,83,31.872460726250026,71,Low,Moderate,High,60.798056745283276,3.4054282288492583,Yes,Medium
2018-07-26,Kottakkal,Nipah Virus,491,8,64,26.995951675487444,61,High,Moderate,High,43.317174719381164,1.5690021157356044,Yes,High
2024-06-04,Pandikkad,Leptospirosis,183,14,197,26.13952523469689,80,High,Very Poor,Low,80.61496960867117,3.6115971776885294,No,Medium
2017-05-20,Nilambur,Dengue,368,5,194,34.16527160576567,74,Low,Good,Moderate,42.44658838059967,2.0292041666402856,Yes,High
2025-10-29,Kondotty,Typhoid,208,19,70,26.926896553477967,63,High,Good,High,52.67672410908435,3.353583653543345,Yes,Medium
2024-07-28,Valanchery,COVID-19,116,0,177,20.853545110149717,89,High,Good,Moderate,54.547610606654615,1.925343416505444,Yes,Medium
2023-03-12,Chelembra,Malaria,134,17,150,23.28842963968796,84,High,Poor,Low,73.48770543910274,2.613028113200796,No,High
2016-04-29,Tirurangadi,H1N1,133,0,99,31.441062858714638,61,High,Moderate,High,64.17826613447036,2.6796235707127054,Yes,Low
2025-10-06,Tirurangadi,Malaria,286,5,78,32.585414137625065,60,Medium,Good,High,46.00649274080485,1.6311946018666375,Yes,Medium
2019-04-02,Kalikavu,H1N1,153,11,185,23.055024088098847,88,Medium,Very Poor,Moderate,86.08721484205931,3.6765402405575736,No,High
2016-08-09,Parappanangadi,Typhoid,458,18,65,34.69635124058177,60,Medium,Moderate,High,59.069080061998655,2.3789509267807327,Yes,High
2022-05-05,Vengara,Malaria,189,5,132,22.569226028136132,78,Low,Poor,Moderate,47.67720238815065,2.6638603438481945,No,Medium
2019-09-08,Kottakkal,Nipah Virus,484,3,133,24.228997225822795,94,Low,Poor,High,54.64198936094923,3.545262610838025,No,High
2020-01-26,Perinthalmanna,Malaria,31,1,61,28.410900479614845,93,High,Poor,Low,59.33043804851297,2.1817660100396745,No,High
2025-08-20,Kalikavu,Malaria,38,0,128,32.190557147006906,86,High,Very Poor,Low,70.70826305927164,3.334460121311916,No,High
2022-10-04,Parappanangadi,Malaria,304,3,160,28.02426048025807,66,High,Poor,High,50.333648358269635,2.3508382936207415,Yes,High
2016-09-09,Vengara,COVID-19,193,15,192,23.962007225227914,64,Medium,Very Poor,High,66.83775931401108,2.4477868755949515,Yes,Medium
2023-10-05,Tirur,H1N1,60,16,108,21.740450920347406,72,Low,Moderate,High,43.86312188907383,2.5897811563476694,Yes,Low
2019-07-06,Chelembra,Leptospirosis,390,2,91,31.91946684062609,71,Medium,Very Poor,Low,65.10556281138277,3.5141267978239035,No,High
2024-10-31,Ponnani,Nipah Virus,74,16,129,30.65291086399963,70,High,Very Poor,Low,71.74538322146087,2.053512869599639,Yes,Low
2023-09-17,Ponnani,COVID-19,115,8,77,21.39016232192175,91,Medium,Very Poor,High,54.104684717443476,1.5154087345153577,No,High
2024-01-28,Kottakkal,Typhoid,241,0,140,32.99711347686205,92,High,Very Poor,Low,50.701094766467776,3.570991199242948,No,High
2015-02-08,Pandikkad,Cholera,209,11,157,28.580617197207708,79,Medium,Moderate,High,53.95578307624035,2.7048695019022277,Yes,Medium
2019-03-07,Valanchery,Dengue,227,1,177,30.100471553011626,84,High,Good,High,78.68476840049968,1.9271360346519342,Yes,Medium
2022-04-18,Tirur,COVID-19,436,9,90,32.64938218572598,64,Low,Poor,High,50.391329552855964,2.606473693082557,Yes,High
2018-12-07,Kottakkal,H1N1,42,6,140,26.890806579875754,86,Low,Good,Moderate,66.71043957197308,3.0496889298938017,Yes,Medium
2022-01-01,Vengara,Leptospirosis,426,5,94,26.350293103866004,75,Medium,Poor,High,46.934235519503844,3.9048514689196536,Yes,High
2017-11-05,Tirur,Malaria,450,18,81,21.3787858069138,75,High,Very Poor,High,77.71792247161409,2.1988942740835715,No,High
2024-04-11,Thiruvali,Dengue,59,3,141,34.57857832383872,60,Low,Good,Moderate,88.28814576486093,1.6384556161891368,Yes,Medium
2021-08-02,Tanur,Typhoid,256,10,62,30.413964757038848,93,High,Good,Moderate,87.42894217379705,2.68260797822563,Yes,Medium
2019-06-01,Kalikavu,Leptospirosis,303,18,109,21.0579100732596,68,Medium,Poor,High,45.93888994727527,1.9153425495100231,No,High
2018-10-14,Melattur,Cholera,209,13,156,28.029213199098162,62,Low,Moderate,High,54.70950852116585,3.366779043536358,Yes,Medium
2019-03-15,Pandikkad,Cholera,179,7,55,26.574977671781518,67,Medium,Poor,Moderate,51.09023492944318,2.799661974773291,Yes,Medium
2021-07-18,Ponnani,H1N1,300,6,53,24.472910738484053,69,Low,Very Poor,Low,45.73824006912025,3.3360957814326175,No,Medium
2017-10-07,Tanur,Cholera,289,8,187,32.76999983328852,74,Low,Very Poor,Low,65.97137259100464,1.6102118074642267,Yes,Medium
2015-07-25,Vengara,H1N1,184,16,63,30.45615563664635,79,Low,Good,Low,62.78186710990457,3.1907669258442413,No,Medium
2018-09-15,Edappal,Leptospirosis,285,19,107,27.85323884650864,68,Low,Good,High,52.01707978585571,1.631196969735874,Yes,Medium
2022-04-02,Thiruvali,COVID-19,47,11,98,22.00620126088944,90,Medium,Poor,High,43.07008468313038,3.41394374413572,No,High
2016-06-30,Chelembra,Cholera,149,2,198,20.882447403286168,91,Low,Very Poor,Low,78.18144248917542,3.4893358852964074,No,High
2024-12-18,Edappal,Nipah Virus,95,14,198,25.365087577469197,62,Medium,Moderate,Low,61.04858736032145,2.4918051125225564,No,Low
2023-08-20,Parappanangadi,Malaria,496,15,197,32.62857622908025,84,Low,Moderate,Low,72.54929752295051,3.859869047741429,Yes,High
2015-02-22,Perinthalmanna,Malaria,301,3,104,25.468572412810477,78,Low,Moderate,Moderate,48.47806179269571,1.7556855079080347,No,High
2019-08-10,Chelembra,H1N1,269,3,154,24.454666478795158,81,High,Moderate,Moderate,64.24027108251317,2.7664203487850356,No,Medium
2022-09-07,Tirur,Nipah Virus,351,0,57,22.07413717382563,78,Low,Poor,Low,50.61060795148367,2.786859933838269,Yes,High
2016-12-08,Vengara,COVID-19,424,17,159,33.37594923152351,66,Medium,Moderate,Moderate,78.50624590070154,2.9948336750505233,Yes,High
2019-03-02,Kondotty,Nipah Virus,111,5,175,23.07112265150757,63,High,Very Poor,High,61.597868310687645,2.3248827462821033,No,Low
2022-05-04,Kalikavu,Dengue,237,0,186,27.056248644976982,76,High,Poor,Moderate,54.11679809654281,2.441506664383624,No,Medium
2025-08-09,Tirurangadi,Malaria,269,15,196,30.868344310818348,79,High,Very Poor,High,70.15056827339933,2.771329681623162,No,Medium
2021-01-12,Chelembra,H1N1,309,16,121,32.46691355013663,82,Low,Very Poor,Low,66.68918025926709,2.94307462341202,Yes,High
2021-12-20,Manjeri,Malaria,394,2,67,27.589965088105995,82,High,Moderate,Low,46.64238247694816,3.418852729190614,Yes,High
2016-04-22,Kondotty,Nipah Virus,486,6,82,29.07245014353169,70,Medium,Poor,Low,44.85922732305992,2.123407749205054,Yes,High
2022-02-14,Ponnani,COVID-19,284,10,185,27.281321132414412,78,Medium,Good,Moderate,49.1622123253029,2.4844894007415848,No,Medium
2023-09-14,Perinthalmanna,Malaria,254,8,186,28.32333003927753,64,Low,Very Poor,Moderate,58.81229608868844,2.1575787242948175,Yes,Medium
2018-10-25,Pandikkad,Dengue,268,9,159,28.203772036056325,81,Low,Poor,High,80.69984691773861,3.8861039614532893,Yes,High
2025-03-21,Vengara,Typhoid,366,16,105,34.98942100369888,66,High,Very Poor,Low,54.96023777519392,2.670485746980028,Yes,High
2020-08-15,Manjeri,COVID-19,443,16,102,20.28579338503268,88,Medium,Very Poor,Moderate,46.27493862476025,3.326175273211722,Yes,High
2018-06-11,Melattur,Typhoid,380,18,170,28.452006116484508,75,Medium,Moderate,High,41.2570284294382,2.834789630122227,No,High
2020-04-30,Areekode,H1N1,195,2,169,20.652038926622634,68,Medium,Poor,Moderate,63.68655060296882,1.6938863246189562,No,Medium
2020-08-12,Kottakkal,Dengue,174,17,99,23.000019596329555,65,Low,Poor,Low,79.68331467170731,2.0096360187652005,Yes,Medium
2017-11-17,Kottakkal,COVID-19,360,11,87,25.179163460394705,94,Low,Moderate,Low,87.18390014905424,2.7113889334731542,Yes,High
2016-10-03,Vengara,H1N1,115,5,71,21.74498545241299,77,Medium,Moderate,High,80.75877482686963,3.380660873666594,Yes,Low
2020-03-22,Kalikavu,Nipah Virus,371,0,117,34.09413737092524,80,Low,Very Poor,Low,69.52706462727221,3.502043544838586,No,High
2018-11-04,Tirur,Cholera,346,0,127,21.824744087657493,66,High,Moderate,Low,44.61125038010921,3.742535504943514,No,High
2015-04-15,Parappanangadi,Malaria,394,1,185,34.51417997514572,62,Low,Good,High,78.11439561596691,2.9945820347099015,No,High
2024-03-08,Valanchery,Cholera,46,0,55,27.501898970861916,89,High,Poor,Low,48.710592252210255,1.9562161860514982,Yes,High
2016-12-28,Melattur,H1N1,241,1,58,22.561715303238092,60,High,Very Poor,Low,87.16050359551483,2.5633556668025994,Yes,Medium
2017-05-24,Malappuram,H1N1,499,18,175,26.2645414103167,63,Low,Poor,Low,65.84311165095883,3.1181267650478297,Yes,High
2021-12-28,Kalikavu,Malaria,231,6,58,24.309393386558607,79,Low,Very Poor,Moderate,71.53514061660846,2.6495552179812845,No,Medium
2020-03-05,Tanur,Cholera,402,1,68,27.568176677484292,78,Low,Good,Low,43.44279594225391,2.6173634968900172,No,High
2018-06-01,Nilambur,COVID-19,1,2,144,21.522143498351085,66,Medium,Poor,Low,66.09324618636977,3.373158655763863,No,Low
2018-09-30,Areekode,Dengue,366,17,180,27.732979091717944,80,Medium,Very Poor,Moderate,49.818589430131375,2.9803950307053646,No,High
2018-02-15,Tirurangadi,Malaria,422,17,122,30.03340475118363,83,Low,Very Poor,High,42.339186968900684,3.551649546056856,Yes,High
2020-03-11,Kottakkal,Typhoid,153,7,165,22.215327328970297,77,Low,Poor,Low,74.77209665861056,2.611782582114097,Yes,Medium
2016-05-15,Edappal,Malaria,395,15,157,26.526772658345845,73,Medium,Poor,Low,55.645838244329916,1.915329212474282,Yes,High
2022-07-27,Areekode,Malaria,83,2,89,21.470745267135577,81,Medium,Poor,High,53.39821550857128,3.158394228356842,Yes,High
2018-08-20,Edappal,H1N1,267,0,72,24.27143211519509,91,Medium,Very Poor,Low,89.06725164165043,3.4908343755536544,Yes,High
2025-09-29,Thiruvali,Nipah Virus,27,8,188,27.30582236286933,82,Medium,Good,Moderate,51.15978942128785,2.7315770630115033,Yes,Medium
2016-03-24,Kondotty,Leptospirosis,57,5,60,24.703502807048626,81,Medium,Moderate,High,64.63560798072709,2.509505360975929,No,Low
2021-04-24,Vengara,H1N1,191,12,147,24.73507966316387,74,Medium,Very Poor,Low,88.14717932027725,3.7822693398663167,No,Medium
2020-02-03,Areekode,Cholera,244,7,162,23.48497925093225,91,Low,Poor,Moderate,46.08777218833811,2.4563130162126052,No,High
2015-06-18,Malappuram,Leptospirosis,262,9,197,31.62957492493122,68,High,Poor,High,57.79820229345478,3.4805440026793377,No,Medium
2017-11-26,Parappanangadi,Leptospirosis,336,0,113,20.552325538391347,80,Low,Poor,Moderate,46.649046003225465,3.8006248013472335,Yes,High
2020-01-10,Pandikkad,Typhoid,443,3,126,34.26400489628726,91,Medium,Poor,High,54.63005129012228,1.995140470263578,Yes,High
2015-11-11,Nilambur,Malaria,134,6,94,30.44166811490534,92,Medium,Very Poor,Low,89.27215981463937,1.9055576572582158,No,High
2015-07-14,Melattur,Cholera,376,10,199,24.544347166510427,64,High,Moderate,High,78.9177849930108,3.5797319041273647,No,High
2015-04-27,Nilambur,H1N1,90,14,83,21.263591454090967,80,Medium,Good,Moderate,59.56093485744805,2.4994123756000466,Yes,Medium
2021-01-14,Vengara,Leptospirosis,460,5,125,34.12290438888626,81,Medium,Moderate,Moderate,56.46644986767126,3.3536069020691546,No,High
2021-05-13,Vengara,Leptospirosis,318,6,62,22.715305742899595,94,High,Poor,Moderate,69.80070539159789,2.887560798906385,Yes,High
2023-03-25,Vengara,COVID-19,21,14,59,27.810232853602717,74,Low,Moderate,High,43.687637720906686,3.286250899951378,No,Low
2020-11-09,Ponnani,Malaria,198,17,51,32.225443867036056,60,Low,Good,Moderate,48.22455918546275,3.6164625062269597,No,Medium
2019-09-26,Kalikavu,Leptospirosis,152,19,114,22.850643469651597,60,Medium,Good,High,46.72815239599206,3.8570969493645357,Yes,Medium
2021-04-24,Ponnani,Nipah Virus,367,7,115,23.19418107644268,79,Medium,Poor,Low,69.13611896089084,2.8757642370474064,Yes,High
2020-10-28,Kalikavu,Nipah Virus,248,5,185,25.647867609568674,94,High,Good,High,82.62229925192233,2.1725065109029273,No,Medium
2021-06-26,Malappuram,Malaria,443,2,177,24.096781102377278,75,Low,Very Poor,Low,82.38695109428653,1.921721839083978,No,High
2022-03-10,Malappuram,Typhoid,350,8,50,31.685900840957604,88,High,Good,High,48.65783510589736,1.7316687695402004,No,High
2024-06-03,Kalikavu,Leptospirosis,288,10,123,25.583176219486162,86,Low,Very Poor,Moderate,59.73445984845046,1.8765316432387515,Yes,High
2022-07-11,Vengara,Nipah Virus,489,1,154,22.603273483285186,93,High,Moderate,Low,75.20047221882737,3.8104237820383324,Yes,High
2023-05-16,Manjeri,H1N1,359,1,58,23.315057988479722,80,Low,Poor,Moderate,86.68401886921443,2.1939143548249618,No,High
2016-11-12,Tanur,Typhoid,381,9,82,24.99851582796624,80,Low,Good,Low,44.970559098650405,2.8834871846744883,Yes,High
2017-03-23,Parappanangadi,COVID-19,95,12,67,27.610618609707824,68,High,Very Poor,High,70.36275679963194,1.7144538578582873,Yes,Low
2023-04-24,Manjeri,COVID-19,465,13,193,26.136725105504755,63,High,Poor,Moderate,45.63337879494954,3.392614770702585,Yes,High
2015-09-26,Perinthalmanna,Cholera,331,6,141,22.287617740632925,92,High,Poor,High,63.26470995947136,1.67706011033675,Yes,High
2023-04-23,Malappuram,H1N1,231,0,178,32.91929797459375,76,Medium,Poor,High,78.74487982623089,3.306611072190779,Yes,Medium
2019-02-03,Thiruvali,Nipah Virus,228,19,80,31.13202102938053,68,Low,Poor,High,70.08928374716929,2.3122881772986235,No,Medium
2020-08-25,Manjeri,Malaria,349,19,198,25.080044252538006,64,Low,Poor,High,68.7885483798271,3.1609586312373468,No,High
2022-05-08,Tirur,Nipah Virus,498,2,174,28.689862373154178,90,Low,Good,High,69.16514107795663,2.892959114695396,Yes,High
2024-01-14,Edappal,Leptospirosis,254,7,72,27.898223714581242,88,Medium,Very Poor,Moderate,44.66732170110966,2.1275387097920397,No,High
2021-02-22,Vengara,Malaria,352,14,146,25.961290050638354,83,Low,Very Poor,Moderate,73.80293304516356,3.5817986892295828,Yes,High
2017-04-13,Vengara,H1N1,137,14,96,32.64992227831564,71,Medium,Moderate,High,40.286985145602365,2.864787868254515,No,Low
2024-10-03,Melattur,COVID-19,395,9,59,22.470932132125164,81,Low,Poor,Low,65.80452578215878,2.151543813868267,Yes,High
2024-02-27,Perinthalmanna,Nipah Virus,237,12,79,30.416178748054683,64,Medium,Good,High,69.71913571393455,2.8554648050419598,No,Medium
2023-11-30,Kottakkal,Cholera,366,4,80,27.965455791805756,89,Medium,Moderate,High,59.973795770569936,2.936498356676892,No,High
